epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy
258,3.0929857371575427,0.00014075584955962103,3.0928449813079832,0.5883614219090891,30.610161781311035,0.842948717948718
259,3.093034947730369,0.000204722701377383,3.0928302250289916,0.5864233477112147,30.49452257156372,0.8397435897435898
260,3.0929570613276076,0.00014129056802541926,3.0928157707595823,0.6076330162526771,30.189103364944458,0.842948717948718
261,3.0929359288787963,0.00013499958039596448,3.0928009292984004,0.5864371084445867,30.592813730239868,0.8413461538461539
262,3.0929746755484153,0.00018846781526141369,3.092786207733154,0.5844812078421169,30.67324137687683,0.842948717948718
263,3.0929372876766252,0.00016573101311223581,3.092771556663513,0.5836821470747183,30.198290824890137,0.8397435897435898
264,3.092892733802706,0.00013579803457903881,3.092756935768127,0.5831088874321971,30.47284245491028,0.842948717948718
265,3.093031148124431,0.0002888436658129028,3.0927423044586178,0.5825966128580292,30.224536657333374,0.842948717948718
266,3.0935083329840363,0.0007806625052159312,3.0927276704788205,0.5833431326434619,29.960035800933838,0.844551282051282
267,3.0928707032204747,0.00015764482508884834,3.0927130583953857,0.5816030253597806,30.904115200042725,0.8413461538461539
268,3.092839574260768,0.0001410817528333765,3.0926984925079344,0.5813406331938913,30.749096632003784,0.8413461538461539
269,3.092829896770108,0.0001452045780308431,3.092684692192077,0.6255820164728488,30.12679362297058,0.844551282051282
270,3.092808627820249,0.00013875706219284727,3.092669870758056,0.6166409799643722,30.639199256896973,0.844551282051282
271,3.092805127108305,0.0001500131632982208,3.092655113945007,0.6155222948900142,30.279861211776733,0.842948717948718
272,3.0928091494399905,0.0001688013870124251,3.0926403480529783,0.5818798037469226,30.402368783950806,0.844551282051282
273,3.092771989582776,0.00014617564082117297,3.092625813941955,0.579684028542263,30.182918787002563,0.842948717948718
274,3.0927468446963995,0.00013516058385082543,3.0926116841125486,0.6219307309701567,30.467738151550293,0.844551282051282
275,3.092750563209503,0.00015385353848304054,3.09259670967102,0.5854460228978603,30.23848867416382,0.844551282051282
276,3.0927220447418855,0.00013993220068741498,3.0925821125411983,0.5800383674265928,30.35171413421631,0.8381410256410257
277,3.0927117152766366,0.00014411201278207732,3.0925676032638547,0.58979222543584,30.164761304855347,0.842948717948718
278,3.0927034436855125,0.00015032486532241243,3.0925531188201902,0.5769716003482717,30.601251363754272,0.842948717948718
279,3.0926754838839066,0.0001368706026568827,3.0925386132812496,0.5762357138568083,30.13535737991333,0.8413461538461539
280,3.0927172596428547,0.0001930763313927256,3.092524183311462,0.5760227352334821,30.314438819885254,0.844551282051282
281,3.092651639700932,0.0001418716726730941,3.092509768028259,0.5750823142050799,30.791471481323242,0.842948717948718
282,3.092659553927166,0.00016425191758416322,3.0924953020095822,0.5745572171293609,30.547136306762695,0.842948717948718
283,3.0926249043366365,0.0001439748856483209,3.0924809294509883,0.5740749659734593,30.140729665756226,0.842948717948718
284,3.092637958948788,0.00017143062847558546,3.0924665283203123,0.5735795795720662,30.463825702667236,0.842948717948718
285,3.092623834470242,0.00017168084475376483,3.092452153625488,0.5733365775304737,30.343685626983643,0.842948717948718
286,3.092691427959704,0.0002536482279538177,3.09243777973175,0.5726010037829506,30.289648294448853,0.842948717948718
287,3.092557870674621,0.00013441143084669531,3.0924234592437743,0.5723661330838054,30.466939449310303,0.842948717948718
288,3.092764355335556,0.00035374338182098255,3.092410611953735,0.7265654710674326,30.172719717025757,0.8413461538461539
289,3.092623663380476,0.00022868623051269934,3.0923949771499633,0.5879654880807029,30.317214727401733,0.8381410256410257
290,3.092522368346479,0.0001419410622386239,3.0923804272842403,0.5758044399631713,30.219438791275024,0.842948717948718
291,3.0927661785099523,0.0004001139042396439,3.0923660646057125,0.5724837248053481,30.562677145004272,0.844551282051282
292,3.0925203573919697,0.00016866881622529657,3.0923516885757443,0.5708737190008206,30.698930978775024,0.844551282051282
293,3.0924924140976637,0.00015499954688271916,3.092337414550781,0.5699195372390464,30.476055145263672,0.8381410256410257
294,3.092565281958403,0.00024213101846171634,3.092323150939941,0.5692734082584416,30.395610570907593,0.842948717948718
295,3.092469801650727,0.0001609111172800157,3.092308890533447,0.5686250900702547,30.297887325286865,0.8349358974358975
296,3.0924378642241392,0.0001432597319518852,3.0922946044921873,0.5683132843618022,30.46884250640869,0.844551282051282
297,3.0924549678846596,0.0001745695921183541,3.0922803982925413,0.5675570695142211,30.213281393051147,0.8381410256410257
298,3.0923950835368417,0.00012852641556514199,3.0922665571212766,0.6188664658433578,30.542919874191284,0.842948717948718
299,3.0923853737726676,0.00013328293709669308,3.092252090835571,0.5693049953964092,29.9201979637146,0.842948717948718
,,,,,66.10729714473088,
